WOJ;POW;GMI;NAZWA;STAN_NA
6;14;8;Nałęczów;01.01.2023
6;14;8;Bochotnica;01.01.2023
6;14;8;Charz Drugi;01.01.2023
6;14;8;Charz Pierwszy;01.01.2023
6;14;8;Chruszczów;01.01.2023
6;14;8;Dębniak;01.01.2023
6;14;8;Kolonia;01.01.2023
6;14;8;Mazury;01.01.2023
6;14;8;Pałuby;01.01.2023
6;14;8;Wąwozy;01.01.2023
6;12;5;Opole Lubelskie;01.01.2023
6;12;5;Bielecczyzna;01.01.2023
6;12;5;Błonie;01.01.2023
6;12;5;Ciepielówka;01.01.2023
6;12;5;Janiszkowice;01.01.2023
6;12;5;Lipki;01.01.2023
6;12;5;Metelszczyzna;01.01.2023
6;12;5;Niezdów;01.01.2023
6;12;5;Ogrody;01.01.2023
6;12;5;Popijary;01.01.2023
6;12;5;Przedmieście;01.01.2023
6;12;5;Stara Rzeka;01.01.2023
6;12;5;Zagłobin;01.01.2023
6;12;5;Zagrody;01.01.2023
6;8;10;Ostrów Lubelski;01.01.2023
6;8;10;Dzielnica Kościuszki;01.01.2023
6;8;10;Dzielnica Lubelska;01.01.2023
6;8;10;Dzielnica Partyzantów;01.01.2023
6;8;10;Śródmieście;01.01.2023
6;12;6;Poniatowa;01.01.2023
6;12;6;Leśniczówka;01.01.2023
6;12;6;Młynki;01.01.2023
6;12;6;Sporniak;01.01.2023
6;14;1;Puławy;01.01.2023
6;14;1;Działki;01.01.2023
6;14;1;Gajówka Piaski;01.01.2023
6;14;1;Górna Niwa;01.01.2023
6;14;1;Kolejowa;01.01.2023
6;14;1;Las-Ruda;01.01.2023
6;14;1;Leśniczówka Ruda;01.01.2023
6;14;1;Majdan;01.01.2023
6;14;1;Marynki;01.01.2023
6;14;1;Michałówka;01.01.2023
6;14;1;Mokradki;01.01.2023
6;14;1;Płużki;01.01.2023
6;14;1;Puławska Wieś;01.01.2023
6;14;1;Puławy Fabryczne;01.01.2023
6;14;1;Ruda Czechowska;01.01.2023
6;14;1;Włostowice;01.01.2023
6;14;1;Wólka Profecka;01.01.2023
6;16;4;Ryki;01.01.2023
6;16;4;Bogusze;01.01.2023
6;16;4;Borek;01.01.2023
6;16;4;Brzezinka;01.01.2023
6;16;4;Buksa;01.01.2023
6;16;4;Działki;01.01.2023
6;16;4;Jagusicha;01.01.2023
6;16;4;Jagusicha-Chrustne;01.01.2023
6;16;4;Jankowszczyzna;01.01.2023
6;16;4;Jarmołówka;01.01.2023
6;16;4;Julin;01.01.2023
6;16;4;Karasiówka;01.01.2023
6;16;4;Kolonia Swaty;01.01.2023
6;16;4;Ryki Kościelne;01.01.2023
6;16;4;Ryki Królewskie;01.01.2023
6;16;4;Stawy;01.01.2023
6;17;1;Świdnik;01.01.2023
6;17;1;Adampol;01.01.2023
6;17;1;Biskupie;01.01.2023
6;17;1;Franciszków;01.01.2023
6;17;1;Kalinówka;01.01.2023
6;17;1;Krępiec;01.01.2023
6;17;1;Leśniczówka;01.01.2023
6;17;1;Letnisko;01.01.2023
6;17;1;Nowy Krępiec;01.01.2023
6;17;1;Świdnik Mały;01.01.2023
20;62;1;Łomża;01.01.2023
20;62;1;Kraska;01.01.2023
20;62;1;Łomżyca-Przedmieście;01.01.2023
20;62;1;Pociejewo;01.01.2023
20;62;1;Rembelin;01.01.2023
20;62;1;Rybaki;01.01.2023
20;62;1;Skowronki;01.01.2023
20;62;1;Zawady-Przedmieście;01.01.2023
20;13;2;Ciechanowiec;01.01.2023
20;13;2;Ciechanowczyk;01.01.2023
20;13;2;Dąbczyn;01.01.2023
20;13;2;Nowodwory;01.01.2023
20;8;1;Goniądz;01.01.2023
20;4;1;Grajewo;01.01.2023
20;7;1;Jedwabne;01.01.2023
20;7;1;Kajetanowo;01.01.2023
20;7;1;Kosaki-Turki;01.01.2023
20;7;1;Nowa Wieś;01.01.2023
20;6;1;Kolno;01.01.2023
20;6;1;Duże Łabno;01.01.2023
20;6;1;Małe Łabno;01.01.2023
20;7;4;Nowogród;01.01.2023
20;4;4;Rajgród;01.01.2023
20;4;4;Kolonie Rajgrodzkie;01.01.2023
20;4;4;Okuniówek;01.01.2023
20;4;4;Opartowo;01.01.2023
20;4;4;Podchoinki;01.01.2023
20;4;4;Podliszewo;01.01.2023
20;4;4;Rajgrodzik;01.01.2023
20;4;4;Zabród;01.01.2023
20;6;5;Stawiski;01.01.2023
20;6;5;Smolniki;01.01.2023
20;4;5;Szczuczyn;01.01.2023
20;4;5;Bajwaki;01.01.2023
20;4;5;Gubernia;01.01.2023
20;4;5;Kapkarz;01.01.2023
20;4;5;Nowe Miasto;01.01.2023
20;4;5;Zimna Woda;01.01.2023
20;13;1;Wysokie Mazowieckie;01.01.2023
20;14;1;Zambrów;01.01.2023
20;14;1;Pruszki-Jabłoń;01.01.2023
10;61;1;Łódź;01.01.2023
10;61;2;Łódź-Bałuty;01.01.2023
10;61;2;Arturówek;01.01.2023
10;61;2;Bałuty;01.01.2023
10;61;2;Berlinek;01.01.2023
10;61;2;Borowiec;01.01.2023
10;61;2;Doły;01.01.2023
10;61;2;Grabieniec;01.01.2023
10;61;2;Helenówek;01.01.2023
10;61;2;Julianów;01.01.2023
10;61;2;Kały;01.01.2023
10;61;2;Kochanówka;01.01.2023
10;61;2;Łagiewniki;01.01.2023
10;61;2;Łodzianka;01.01.2023
10;61;2;Małe Łagiewniki;01.01.2023
10;61;2;Marianów;01.01.2023
10;61;2;Marysin;01.01.2023
10;61;2;Mikołajew;01.01.2023
10;61;2;Modrzew;01.01.2023
10;61;2;Moskule;01.01.2023
10;61;2;Nowe Moskule;01.01.2023
10;61;2;Nowy Imielnik;01.01.2023
10;61;2;Pabianka;01.01.2023
10;61;2;Radogoszcz;01.01.2023
10;61;2;Rogi;01.01.2023
10;61;2;Romanów;01.01.2023
10;61;2;Sokołów;01.01.2023
10;61;2;Teofilów;01.01.2023
10;61;2;Wilanów;01.01.2023
10;61;2;Zimna Woda;01.01.2023
10;61;2;Żubardź;01.01.2023
10;61;2;Żabieniec;01.01.2023
10;61;3;Łódź-Górna;01.01.2023
10;61;3;Bronisin;01.01.2023
10;61;3;Chachuły;01.01.2023
10;61;3;Charzew;01.01.2023
10;61;3;Chocianowice;01.01.2023
10;61;3;Chojny;01.01.2023
10;61;3;Dąbrowa;01.01.2023
10;61;3;Górna;01.01.2023
10;61;3;Huta Szklana;01.01.2023
10;61;3;Janówek;01.01.2023
10;61;3;Jędrzejów;01.01.2023
10;61;3;Józefów;01.01.2023
10;61;3;Kolumny;01.01.2023
10;61;3;Komorniki;01.01.2023
10;61;3;Kowalszczyzna;01.01.2023
10;61;3;Kurak;01.01.2023
10;61;3;Kurczaki;01.01.2023
10;61;3;Łaskowice;01.01.2023
10;61;3;Marysin;01.01.2023
10;61;3;Młynek;01.01.2023
10;61;3;Nowe Górki;01.01.2023
10;61;3;Nowe Rokicie;01.01.2023
10;61;3;Rokicie;01.01.2023
10;61;3;Ruda Pabianicka;01.01.2023
10;61;3;Stare Górki;01.01.2023
10;61;3;Stare Rokicie;01.01.2023
10;61;3;Wiskitno;01.01.2023
10;61;3;Wiskitno A-Las;01.01.2023
10;61;4;Łódź-Polesie;01.01.2023
10;61;4;Brus;01.01.2023
10;61;4;Cyganka;01.01.2023
10;61;4;Huta Jagodnicka;01.01.2023
10;61;4;Jagodnica;01.01.2023
10;61;4;Jagodnica-Złotno;01.01.2023
10;61;4;Karolew;01.01.2023
10;61;4;Koziny;01.01.2023
10;61;4;Lublinek;01.01.2023
10;61;4;Mania;01.01.2023
10;61;4;Nowe Sady;01.01.2023
10;61;4;Nowe Złotno;01.01.2023
10;61;4;Polesie;01.01.2023
10;61;4;Retkinia;01.01.2023
10;61;4;Smulsko;01.01.2023
10;61;4;Stare Złotno;01.01.2023
10;61;4;Zdrowie;01.01.2023
10;61;5;Łódź-Śródmieście;01.01.2023
10;61;5;Śródmieście;01.01.2023
10;61;6;Łódź-Widzew;01.01.2023
10;61;6;Andrzejów;01.01.2023
10;61;6;Augustów;01.01.2023
10;61;6;Henryków;01.01.2023
10;61;6;Feliksin;01.01.2023
10;61;6;Janów;01.01.2023
10;61;6;Księży Młyn;01.01.2023
10;61;6;Łukaszew;01.01.2023
10;61;6;Mileszki;01.01.2023
10;61;6;Nery;01.01.2023
10;61;6;Nowosolna;01.01.2023
10;61;6;Olechów;01.01.2023
10;61;6;Różki;01.01.2023
10;61;6;Sąsieczno;01.01.2023
10;61;6;Sikawa;01.01.2023
10;61;6;Stare Moskule;01.01.2023
10;61;6;Stoki;01.01.2023
10;61;6;Wiączyń Górny;01.01.2023
10;61;6;Widzew;01.01.2023
10;61;6;Zarzew;01.01.2023
10;20;4;Aleksandrów Łódzki;01.01.2023
10;20;4;Brużyca Wielka;01.01.2023
10;20;4;Franin;01.01.2023
10;20;4;Piaskowa Góra;01.01.2023
10;20;4;Szatonia;01.01.2023
10;20;4;Wierzbno;01.01.2023
10;20;1;Głowno;01.01.2023
10;20;1;Borówka;01.01.2023
10;20;1;Ciechorajka;01.01.2023
10;20;1;Huta Józefów;01.01.2023
10;20;1;Moczydła;01.01.2023
10;20;1;Osiny;01.01.2023
10;20;1;Otwock;01.01.2023
10;20;1;Paleniec;01.01.2023
10;20;1;Swoboda;01.01.2023
10;20;1;Zabrzeźnia;01.01.2023
10;20;1;Zakopane;01.01.2023
10;8;1;Konstantynów Łódzki;01.01.2023
10;8;1;Bechcice;01.01.2023
10;8;1;Dąbrowa;01.01.2023
10;8;1;Ignacew;01.01.2023
10;8;1;Józefów;01.01.2023
10;8;1;Kolonia Rszew;01.01.2023
10;8;1;Konstantynówek;01.01.2023
10;8;1;Mirosławice;01.01.2023
10;8;1;Niesięcin;01.01.2023
10;61;4;Nowy Józefów;01.01.2023
10;8;1;Rszew;01.01.2023
10;8;1;Rszew-Legionowo;01.01.2023
10;8;1;Srebrna Dąbrowa;01.01.2023
10;8;1;Żabiczki;01.01.2023
10;20;2;Ozorków;01.01.2023
10;20;2;Biedaszków;01.01.2023
10;20;2;Błonie;01.01.2023
10;20;2;Bugaj;01.01.2023
10;20;2;Gębice;01.01.2023
10;20;2;Konstancja;01.01.2023
10;20;2;Krzeszew Rządowy;01.01.2023
10;20;2;Krzeszew Szlachecki;01.01.2023
10;20;2;Piekło;01.01.2023
10;20;2;Skrzypiówka;01.01.2023
10;20;2;Strzeblew;01.01.2023
10;8;2;Pabianice;01.01.2023
10;8;2;Jutrzkowice;01.01.2023
10;8;2;Karniszewice;01.01.2023
10;8;2;Karolew;01.01.2023
10;8;2;Klimkowizna;01.01.2023
10;8;2;Młodzieniaszek;01.01.2023
10;8;2;Rypułtowice;01.01.2023
10;8;2;Stare Miasto;01.01.2023
10;20;8;Stryków;01.01.2023
10;20;8;Sujki;01.01.2023
10;20;3;Zgierz;01.01.2023
10;20;3;Aniołów;01.01.2023
10;20;3;Bazylia;01.01.2023
10;20;3;Chełmy;01.01.2023
10;20;3;Kontrewers;01.01.2023
10;20;3;Krogulec;01.01.2023
10;20;3;Krzywie;01.01.2023
10;20;3;Lućmierz;01.01.2023
10;20;3;Okręglik;01.01.2023
10;20;3;Piaskowice;01.01.2023
10;20;3;Pieńki;01.01.2023
10;20;3;Proboszczewice;01.01.2023
10;20;3;Przybyłów;01.01.2023
10;20;3;Rudunki;01.01.2023
10;20;3;Stare Miasto;01.01.2023
10;20;3;Stępowizna;01.01.2023
10;20;3;Zegrzanki;01.01.2023
12;62;1;Nowy Sącz;01.01.2023
12;62;1;Aleksandrówka;01.01.2023
12;62;1;Barskie;01.01.2023
12;62;1;Biały Klasztor;01.01.2023
12;62;1;Biegonice;01.01.2023
12;62;1;Bocoń;01.01.2023
12;62;1;Chełmiec;01.01.2023
12;62;1;Chruślice;01.01.2023
12;62;1;Dąbrówka Polska;01.01.2023
12;62;1;Dębina;01.01.2023
12;62;1;Dolne Gołąbkowice;01.01.2023
12;62;1;Domki;01.01.2023
12;62;1;Falkowa;01.01.2023
12;62;1;Gągorówka;01.01.2023
12;62;1;Glinki;01.01.2023
12;62;1;Gołąbkowice;01.01.2023
12;62;1;Gorzków;01.01.2023
12;62;1;Górne Gołąbkowice;01.01.2023
12;62;1;Granice;01.01.2023
12;62;1;Grodzkie;01.01.2023
12;62;1;Jamnica;01.01.2023
12;62;1;Kaduk;01.01.2023
12;62;1;Kochanowskiego;01.01.2023
12;62;1;Kolonia;01.01.2023
12;62;1;Łany;01.01.2023
12;62;1;Łubianka;01.01.2023
12;62;1;Millenium;01.01.2023
12;62;1;Murowaniec;01.01.2023
12;62;1;Na Łąkach;01.01.2023
12;62;1;Naściszowa;01.01.2023
12;62;1;Nowa Kolonia;01.01.2023
12;62;1;Pastwiska;01.01.2023
12;62;1;Piątkowa;01.01.2023
12;62;1;Piekło;01.01.2023
12;62;1;Pod Podołami;01.01.2023
12;62;1;Poręba Mała;01.01.2023
12;62;1;Przetakówka;01.01.2023
12;62;1;Roszkowice;01.01.2023
12;62;1;Sobaniec;01.01.2023
12;62;1;Stare Miasto;01.01.2023
12;62;1;Święta Helena;01.01.2023
12;62;1;Tłoki;01.01.2023
12;62;1;Wólki;01.01.2023
12;62;1;Zabełcze;01.01.2023
12;62;1;Załubińcze;01.01.2023
12;62;1;Zawada;01.01.2023
12;62;1;Zawadka;01.01.2023
12;5;1;Gorlice;01.01.2023
12;5;1;Blich;01.01.2023
12;5;1;Dworzysko;01.01.2023
12;5;1;Glinik;01.01.2023
12;5;1;Glinik Mariampolski;01.01.2023
12;5;1;Korczak;01.01.2023
12;5;1;Łęgi;01.01.2023
12;5;1;Magdalena;01.01.2023
12;5;1;Nowa Wieś;01.01.2023
12;5;1;Pocieszka;01.01.2023
12;5;1;Sokół;01.01.2023
12;5;1;Śródmieście;01.01.2023
12;5;1;Zawodzie;01.01.2023
12;10;1;Grybów;01.01.2023
12;10;1;Biała Wyżna;01.01.2023
12;10;1;Bykówka;01.01.2023
12;10;1;Czerwona Góra;01.01.2023
12;10;1;Górki;01.01.2023
12;10;1;Piekiełko;01.01.2023
12;10;1;Równia;01.01.2023
12;10;1;Sośnie Dolne;01.01.2023
12;10;1;Sośnie Górne;01.01.2023
12;10;1;Strzylawki;01.01.2023
12;10;1;Śródmieście;01.01.2023
12;15;1;Jordanów;01.01.2023
12;15;1;Babiarzówka;01.01.2023
12;15;1;Bednarzówka;01.01.2023
12;15;1;Brzeźniówka;01.01.2023
12;15;1;Burmistrzówka;01.01.2023
12;15;1;Chrobacze;01.01.2023
12;15;1;Diabla Góra;01.01.2023
12;15;1;Dudówka;01.01.2023
12;15;1;Flakówka;01.01.2023
12;15;1;Gronkówka;01.01.2023
12;15;1;Hajdówka;01.01.2023
12;15;1;Jąkałówka;01.01.2023
12;15;1;Kurówka;01.01.2023
12;15;1;Malejowa;01.01.2023
12;15;1;Mentelówka;01.01.2023
12;15;1;Munkacz;01.01.2023
12;15;1;Piecałówka;01.01.2023
12;15;1;Przykiec;01.01.2023
12;15;1;Przymiarki;01.01.2023
12;15;1;Rapaczówka;01.01.2023
12;15;1;Repelówka;01.01.2023
12;15;1;Sagułówka;01.01.2023
12;15;1;Strącze;01.01.2023
12;15;1;Zagrody;01.01.2023
12;10;7;Krynica-Zdrój;01.01.2023
12;10;7;Cichy Kącik;01.01.2023
12;10;7;Czarny Most;01.01.2023
12;10;7;Jaworzyna;01.01.2023
12;10;7;Kopciowa;01.01.2023
12;10;7;Krynica-Wieś;01.01.2023
12;10;7;Niżny Koniec;01.01.2023
12;10;7;Nowa Droga;01.01.2023
12;10;7;Słotwiny;01.01.2023
12;10;7;Stara Droga;01.01.2023
12;10;7;Wyżny Koniec;01.01.2023
12;10;7;Zawodzie;01.01.2023
12;7;1;Limanowa;01.01.2023
12;7;1;Bzdyczka;01.01.2023
12;7;1;Chmielnik;01.01.2023
12;7;1;Czachurówka;01.01.2023
12;7;1;Do Wydry;01.01.2023
12;7;1;Działy;01.01.2023
12;7;1;Gliniarka;01.01.2023
12;7;1;Jabłoniec;01.01.2023
12;7;1;Kurczabówka;01.01.2023
12;7;1;Lipowe;01.01.2023
12;7;1;Łososina Górna;01.01.2023
12;7;1;Mordarka;01.01.2023
12;7;1;Pod Górą;01.01.2023
12;7;1;Podjabłoniec;01.01.2023
12;7;1;Sarczyn;01.01.2023
12;7;1;Sowliny;01.01.2023
12;7;1;Stara Wieś;01.01.2023
12;7;1;Sucha Sowlina;01.01.2023
12;7;2;Mszana Dolna;01.01.2023
12;7;2;Aksamity;01.01.2023
12;7;2;Bieńki;01.01.2023
12;7;2;Bobolówka;01.01.2023
12;7;2;Bodziochy;01.01.2023
12;7;2;Bołdony;01.01.2023
12;7;2;Ciernie;01.01.2023
12;7;2;Folwark;01.01.2023
12;7;2;Gocały;01.01.2023
12;7;2;Gronoszowa;01.01.2023
12;7;2;Gruszkówka;01.01.2023
12;7;2;Jamrozy;01.01.2023
12;7;2;Janasy;01.01.2023
12;7;2;Jopki;01.01.2023
12;7;2;Kołacze;01.01.2023
12;7;2;Koziołki;01.01.2023
12;7;2;Kroczaki;01.01.2023
12;7;2;Krupciówka;01.01.2023
12;7;2;Krystusy;01.01.2023
12;7;2;Kucharze;01.01.2023
12;7;2;Lachówka;01.01.2023
12;7;2;Leśniaki;01.01.2023
12;7;2;Lewki;01.01.2023
12;7;2;Łabuzy;01.01.2023
12;7;2;Łysak;01.01.2023
12;7;2;Machaje;01.01.2023
12;7;2;Majdówka;01.01.2023
12;7;2;Marki;01.01.2023
12;7;2;Marszałki;01.01.2023
12;7;2;Moczarze;01.01.2023
12;7;2;Morgi;01.01.2023
12;7;2;Mrózki;01.01.2023
12;7;2;Nowaki;01.01.2023
12;7;2;Obłazy;01.01.2023
12;7;2;Pańskie;01.01.2023
12;7;2;Podlesie;01.01.2023
12;7;2;Rataje;01.01.2023
12;7;2;Sawały;01.01.2023
12;7;2;Sentyrze;01.01.2023
12;7;2;Słomka;01.01.2023
12;7;2;Sutory;01.01.2023
12;7;2;Szarki;01.01.2023
12;7;2;Szklanówka;01.01.2023
12;7;2;Szynaliki;01.01.2023
12;7;2;Ścibory;01.01.2023
12;7;2;Śmieszki;01.01.2023
12;7;2;Tomery;01.01.2023
12;7;2;Warwasy;01.01.2023
12;7;2;Wilczaki;01.01.2023
12;7;2;Wonioły;01.01.2023
12;7;2;Wójty;01.01.2023
12;7;2;Zarabie;01.01.2023
12;7;2;Zawodzie;01.01.2023
12;7;2;Ziajkówka;01.01.2023
12;7;2;Zośki;01.01.2023
12;10;11;Muszyna;01.01.2023
12;10;11;Borysów;01.01.2023
12;10;11;Ćwierci;01.01.2023
12;10;11;Foluszne;01.01.2023
12;10;11;Folwark;01.01.2023
12;10;11;Majdan;01.01.2023
12;10;11;Majerz;01.01.2023
12;10;11;Miczuły;01.01.2023
12;10;11;Mikowa;01.01.2023
12;10;11;Młaki;01.01.2023
12;10;11;Pastewniki;01.01.2023
12;10;11;Podjastrzębik;01.01.2023
12;10;11;Podnowińska;01.01.2023
12;10;11;Podzielne;01.01.2023
12;10;11;Rusinów;01.01.2023
12;10;11;Stadło;01.01.2023
12;10;11;Szczerbak;01.01.2023
12;10;11;Tarnowskie;01.01.2023
12;10;11;Wapienne;01.01.2023
12;10;11;Wesołówka;01.01.2023
12;10;11;Wilcze;01.01.2023
12;10;11;Za Kościołem;01.01.2023
12;10;11;Zapopradzie;01.01.2023
12;10;11;Zazamcze;01.01.2023
12;10;11;Zdrój;01.01.2023
12;11;1;Nowy Targ;01.01.2023
12;11;1;Babiarzówka;01.01.2023
12;11;1;Bereki;01.01.2023
12;11;1;Bór;01.01.2023
12;11;1;Budzykówka;01.01.2023
12;11;1;Buflak;01.01.2023
12;11;1;Gazdy;01.01.2023
12;11;1;Grel;01.01.2023
12;11;1;Ibisor;01.01.2023
12;11;1;Klikuszówka;01.01.2023
12;11;1;Kokoszków;01.01.2023
12;11;1;Kowaniec;01.01.2023
12;11;1;Kubinkówka;01.01.2023
12;11;1;Marchwiana Góra;01.01.2023
12;11;1;Niwa;01.01.2023
12;11;1;Nowe;01.01.2023
12;11;1;Oleksówki;01.01.2023
12;11;1;Potok;01.01.2023
12;11;1;Robów;01.01.2023
12;11;1;Równia Szaflarska;01.01.2023
12;11;1;Szuflów;01.01.2023
12;11;1;Witkówka;01.01.2023
12;11;1;Zadział;01.01.2023
12;10;13;Piwniczna-Zdrój;01.01.2023
12;10;13;Banie;01.01.2023
12;10;13;Bitne;01.01.2023
12;10;13;Błankowa;01.01.2023
12;10;13;Borowiec;01.01.2023
12;10;13;Borownice;01.01.2023
12;10;13;Buczkowa;01.01.2023
12;10;13;Bucznik;01.01.2023
12;10;13;Bziniaki;01.01.2023
12;10;13;Cichoniówka;01.01.2023
12;10;13;Cyrchla;01.01.2023
12;10;13;Czercz;01.01.2023
12;10;13;Czerteż;01.01.2023
12;10;13;Duchówka;01.01.2023
12;10;13;Fiedorówki;01.01.2023
12;10;13;Fryckowskie;01.01.2023
12;10;13;Hale;01.01.2023
12;10;13;Hanuszów;01.01.2023
12;10;13;Jeziory;01.01.2023
12;10;13;Kickowa;01.01.2023
12;10;13;Kijanki;01.01.2023
12;10;13;Korpały;01.01.2023
12;10;13;Kosmydle;01.01.2023
12;10;13;Kosmydlówka;01.01.2023
12;10;13;Koszarzyska;01.01.2023
12;10;13;Kowalówki;01.01.2023
12;10;13;Lasek;01.01.2023
12;10;13;Latawcowa;01.01.2023
12;10;13;Latowice;01.01.2023
12;10;13;Leskowa;01.01.2023
12;10;13;Łazarkówka;01.01.2023
12;10;13;Łazy;01.01.2023
12;10;13;Łomnickie;01.01.2023
12;10;13;Magury;01.01.2023
12;10;13;Międzybrodzie;01.01.2023
12;10;13;Niedźwiedza;01.01.2023
12;10;13;Niemcowa;01.01.2023
12;10;13;Niewinna;01.01.2023
12;10;13;Obidza;01.01.2023
12;10;13;Piwowarówka;01.01.2023
12;10;13;Piwowary;01.01.2023
12;10;13;Podbukowiec;01.01.2023
12;10;13;Podolik;01.01.2023
12;10;13;Pola;01.01.2023
12;10;13;Rewałówka;01.01.2023
12;10;13;Rokitniak;01.01.2023
12;10;13;Równia;01.01.2023
12;10;13;Rycerze;01.01.2023
12;10;13;Rzymowskie;01.01.2023
12;10;13;Skorupy;01.01.2023
12;10;13;Sucha Dolina;01.01.2023
12;10;13;Szeroka Polana;01.01.2023
12;10;13;Szerszeniówka;01.01.2023
12;10;13;Śmigowskie;01.01.2023
12;10;13;Świniarki;01.01.2023
12;10;13;Tromowa;01.01.2023
12;10;13;Trześniowa;01.01.2023
12;10;13;Trześniowy Groń;01.01.2023
12;10;13;Twarogi;01.01.2023
12;10;13;Tymowska;01.01.2023
12;10;13;Walczaki;01.01.2023
12;10;13;Werbówki;01.01.2023
12;10;13;Więckówka;01.01.2023
12;10;13;Witkowskie;01.01.2023
12;10;13;Zabanie;01.01.2023
12;10;13;Zaczerczyk;01.01.2023
12;10;13;Zagrody;01.01.2023
12;10;13;Zamakowisko;01.01.2023
12;10;13;Zapotok;01.01.2023
12;10;13;Zatyłki;01.01.2023
12;10;13;Zawodzie;01.01.2023
12;10;13;Zwór;01.01.2023
12;10;13;Żeniowska;01.01.2023
12;11;12;Rabka-Zdrój;01.01.2023
12;11;12;Balowa;01.01.2023
12;11;12;Bednarzówka;01.01.2023
12;11;12;Bydłoniówka;01.01.2023
12;11;12;Chałupina;01.01.2023
12;11;12;Cholewówka;01.01.2023
12;11;12;Do Biernata;01.01.2023
12;11;12;Do Lużnej;01.01.2023
12;11;12;Dolina;01.01.2023
12;11;12;Dział;01.01.2023
12;11;12;Dzielce;01.01.2023
12;11;12;Ferdułówka;01.01.2023
12;11;12;Florkówka;01.01.2023
12;11;12;Folwark;01.01.2023
12;11;12;Gackówka;01.01.2023
12;11;12;Gaje;01.01.2023
12;11;12;Gawronówka;01.01.2023
12;11;12;Gilówka;01.01.2023
12;11;12;Golakówka;01.01.2023
12;11;12;Górzańska Zagroda;01.01.2023
12;11;12;Grzebieniówka;01.01.2023
12;11;12;Jonówka;01.01.2023
12;11;12;Kajmówka;01.01.2023
12;11;12;Kapicówka;01.01.2023
12;11;12;Karkulówka;01.01.2023
12;11;12;Klin;01.01.2023
12;11;12;Kondysówka;01.01.2023
12;11;12;Kowalczykówka;01.01.2023
12;11;12;Krężelówka;01.01.2023
12;11;12;Królówka;01.01.2023
12;11;12;Krzysie;01.01.2023
12;11;12;Księża Zagroda;01.01.2023
12;11;12;Kudłaniówka;01.01.2023
12;11;12;Leśniczówka;01.01.2023
12;11;12;Luberdówka;01.01.2023
12;11;12;Łęgi;01.01.2023
12;11;12;Łopatówka;01.01.2023
12;11;12;Majerz;01.01.2023
12;11;12;Michałówka;01.01.2023
12;11;12;Miśkowcówka;01.01.2023
12;11;12;Mlekodajówka;01.01.2023
12;11;12;Morgi;01.01.2023
12;11;12;Nowy Świat;01.01.2023
12;11;12;Ogielówka;01.01.2023
12;11;12;Panoszkowa;01.01.2023
12;11;12;Papieżówka;01.01.2023
12;11;12;Pasieka;01.01.2023
12;11;12;Piłówka;01.01.2023
12;11;12;Plaskówka;01.01.2023
12;11;12;Pod Kaplicą;01.01.2023
12;11;12;Poddział;01.01.2023
12;11;12;Potok;01.01.2023
12;11;12;Potrówka;01.01.2023
12;11;12;Pustki;01.01.2023
12;11;12;Rapaczówka;01.01.2023
12;11;12;Rakówka;01.01.2023
12;11;12;Rogowcówka;01.01.2023
12;11;12;Rogówka;01.01.2023
12;11;12;Rola;01.01.2023
12;11;12;Ryplówka;01.01.2023
12;11;12;Sieńkówka;01.01.2023
12;11;12;Sierantówka;01.01.2023
12;11;12;Słone;01.01.2023
12;11;12;Smoleniówka;01.01.2023
12;11;12;Snozy;01.01.2023
12;11;12;Sołtysówka;01.01.2023
12;11;12;Sularzówka;01.01.2023
12;11;12;Surówka;01.01.2023
12;11;12;Szlabant;01.01.2023
12;11;12;Śmietanówka;01.01.2023
12;11;12;Tomalówka;01.01.2023
12;11;12;U Gila;01.01.2023
12;11;12;U Miśkowca;01.01.2023
12;11;12;Wajdówka;01.01.2023
12;11;12;Władysławówka;01.01.2023
12;11;12;Wojtyczkówka;01.01.2023
12;11;12;Worwówka;01.01.2023
12;11;12;Wójciakówka;01.01.2023
12;11;12;Zabornia;01.01.2023
12;11;12;Zagroda;01.01.2023
12;11;12;Zającówka;01.01.2023
12;11;12;Zaryte;01.01.2023
12;11;12;Za Wodą;01.01.2023
12;11;12;Zębalówka;01.01.2023
12;11;12;Żurkówka;01.01.2023
12;10;16;Stary Sącz;01.01.2023
12;10;16;Cyganowice;01.01.2023
12;10;16;Kamieniec;01.01.2023
12;10;16;Lipie;01.01.2023
12;10;16;Na Kamieńcu;01.01.2023
12;10;16;Piaski;01.01.2023
12;10;16;Poczekaj;01.01.2023
12;10;16;Podgórze;01.01.2023
12;10;16;Podmajerz;01.01.2023
12;10;16;Przewóz;01.01.2023
12;11;2;Szczawnica;01.01.2023
12;11;2;Biała Woda;01.01.2023
12;11;2;Czarna Woda;01.01.2023
12;11;2;Gabańka;01.01.2023
12;11;2;Groń Wyżni;01.01.2023
12;11;2;Jaworki;01.01.2023
12;11;2;Języki;01.01.2023
12;11;2;Kowalczyk;01.01.2023
12;11;2;Kunie;01.01.2023
12;11;2;Łęgi;01.01.2023
12;11;2;Miedziuś;01.01.2023
12;11;2;Na Brzegu;01.01.2023
12;11;2;Niterbog;01.01.2023
12;11;2;Padołek;01.01.2023
12;11;2;Piaski;01.01.2023
12;11;2;Podołek;01.01.2023
12;11;2;Podoły Szczawnickie;01.01.2023
12;11;2;Połoniny;01.01.2023
12;11;2;Przysłop;01.01.2023
12;11;2;Sewerynówka;01.01.2023
12;11;2;Staszowa;01.01.2023
